Operation,Relative_Time_S,Timestamp_US,Node_ID,Type,Details,Received_Time
,176.2,1767187858123679,5,CYCLE_SYNC,"Cycle=3,From=2,Hop=1,RSSI=-94",2025-12-31 20:30:56.225687
837,176.2,1767187858124765,4,BIDIR_LINK,"NodeID:2,RSSI:-110dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:56.225687
,176.2,1767187858124912,4,CYCLE_SYNC,"Cycle=3,From=2,Hop=1,RSSI=-110",2025-12-31 20:30:56.225687
838,176.9,1767187858787448,3,BIDIR_LINK,"NodeID:6,RSSI:-68dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:56.955126
839,176.9,1767187858788664,2,BIDIR_LINK,"NodeID:6,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:56.680059
840,176.9,1767187858795547,1,BIDIR_LINK,"NodeID:6,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:56.679059
841,176.9,1767187858798521,5,BIDIR_LINK,"NodeID:6,RSSI:-96dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:56.679059
842,176.9,1767187858800757,4,BIDIR_LINK,"NodeID:6,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:56.680059
843,177.7,1767187859615652,2,BIDIR_LINK,"NodeID:3,RSSI:-81dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:57.777195
844,177.7,1767187859621291,6,BIDIR_LINK,"NodeID:3,RSSI:-65dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:57.777195
845,177.9,1767187859797855,1,BIDIR_LINK,"NodeID:3,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:57.778198
846,177.9,1767187859803278,4,BIDIR_LINK,"NodeID:3,RSSI:-90dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:57.778198
,178.1,1767187860010853,1,PDR_NETWORK,"TOTAL,Exp:23,Rx:23,Lost:0,PDR:100.00%",2025-12-31 20:30:58.189009
,178.1,1767187860010853,1,PDR_NODE,"Node5,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:860.6ms,LatMin:730.7ms,LatMax:1376.7ms",2025-12-31 20:30:58.189009
,178.1,1767187860010853,1,PDR_NODE,"Node6,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:110.3ms,LatMin:108.9ms,LatMax:112.0ms",2025-12-31 20:30:58.189009
,178.1,1767187860010853,1,PDR_NODE,"Node3,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:311.4ms,LatMin:114.8ms,LatMax:387.1ms",2025-12-31 20:30:58.189009
,178.1,1767187860010853,1,PDR_NODE,"Node4,Seq:4,Exp:4,Rx:4,Gaps:0,PDR:100.00%,LatCnt:4,LatAvg:2916.5ms,LatMin:2806.7ms,LatMax:2971.7ms",2025-12-31 20:30:58.189009
,178.1,1767187860010853,1,PDR_NODE,"Node2,Seq:4,Exp:4,Rx:4,Gaps:0,PDR:100.00%,LatCnt:4,LatAvg:116.6ms,LatMin:115.6ms,LatMax:117.6ms",2025-12-31 20:30:58.189009
847,178.5,1767187860395463,3,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:58.293041
,178.5,1767187860395614,3,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-101",2025-12-31 20:30:58.293041
848,178.5,1767187860395665,2,BIDIR_LINK,"NodeID:1,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:58.286038
,178.5,1767187860395826,2,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-104",2025-12-31 20:30:58.287040
849,178.5,1767187860405530,5,RSSI_LOW,"From:N1,RSSI:-122dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:30:58.283045
850,178.7,1767187860623413,6,BIDIR_LINK,"NodeID:1,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:58.600115
,178.7,1767187860623582,6,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-98",2025-12-31 20:30:58.600115
851,180.0,1767187861906458,3,BIDIR_LINK,"NodeID:4,RSSI:-91dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:59.918308
852,180.0,1767187861907667,2,BIDIR_LINK,"NodeID:4,RSSI:-110dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:59.917308
853,180.0,1767187861912289,6,BIDIR_LINK,"NodeID:4,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-31 20:30:59.918308
,180.0,1767187861916831,3,FORWARD_ENQUEUE,"Msg:1029,From:4,Hop:2,NextHop:TBD",2025-12-31 20:30:59.918308
854,180.5,1767187862396462,3,RSSI_LOW,"From:N8195,RSSI:-119dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:31:00.327880
855,180.5,1767187862396676,2,BIDIR_LINK,"NodeID:5,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:00.327880
856,180.5,1767187862402291,6,BIDIR_LINK,"NodeID:5,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:00.327880
857,181.1,1767187863001482,3,BIDIR_LINK,"NodeID:2,RSSI:-84dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:01.074380
858,181.1,1767187863008277,6,BIDIR_LINK,"NodeID:2,RSSI:-85dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:01.074380
859,181.1,1767187863009524,1,BIDIR_LINK,"NodeID:2,RSSI:-107dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:01.074380
860,181.1,1767187863012532,5,BIDIR_LINK,"NodeID:2,RSSI:-94dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:01.074380
,181.1,1767187863012682,5,CYCLE_SYNC,"Cycle=4,From=2,Hop=1,RSSI=-94",2025-12-31 20:31:01.074380
861,181.1,1767187863013781,4,BIDIR_LINK,"NodeID:2,RSSI:-110dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:01.073378
,181.1,1767187863013945,4,CYCLE_SYNC,"Cycle=4,From=2,Hop=1,RSSI=-110",2025-12-31 20:31:01.074380
862,181.8,1767187863722448,3,BIDIR_LINK,"NodeID:6,RSSI:-68dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:01.738234
863,181.8,1767187863723664,2,BIDIR_LINK,"NodeID:6,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:01.738234
864,181.8,1767187863730525,1,BIDIR_LINK,"NodeID:6,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:01.738234
865,181.9,1767187863733523,5,BIDIR_LINK,"NodeID:6,RSSI:-95dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:01.738234
866,181.9,1767187863735757,4,BIDIR_LINK,"NodeID:6,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:01.738234
867,182.6,1767187864513652,2,BIDIR_LINK,"NodeID:3,RSSI:-82dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:02.403792
868,182.6,1767187864519296,6,BIDIR_LINK,"NodeID:3,RSSI:-65dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:02.550329
869,182.8,1767187864732780,1,BIDIR_LINK,"NodeID:3,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:02.879832
,182.9,1767187864732940,1,PKT_RX,"From:4,MsgID:1029,Seq:5,PDR:100.0%",2025-12-31 20:31:02.879832
,182.9,1767187864733435,1,LATENCY,"Node4,MsgID:1029,Hop:2,Lat:2924.7ms,RSSI:-101dBm,SNR:10dB",2025-12-31 20:31:02.879832
,182.9,1767187864733728,1,GW_RX_DATA,"Msg:1029,From:4,Hops:2,Route:[4>3>GW],Lat:2924.7ms,RSSI:-101,TS:1767187864733617",2025-12-31 20:31:02.880833
870,182.9,1767187864737915,4,BIDIR_LINK,"NodeID:3,RSSI:-90dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:02.879832
,183.1,1767187865011853,1,PDR_NETWORK,"TOTAL,Exp:24,Rx:24,Lost:0,PDR:100.00%",2025-12-31 20:31:02.892832
,183.1,1767187865011853,1,PDR_NODE,"Node5,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:860.6ms,LatMin:730.7ms,LatMax:1376.7ms",2025-12-31 20:31:02.893832
,183.1,1767187865011853,1,PDR_NODE,"Node6,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:110.3ms,LatMin:108.9ms,LatMax:112.0ms",2025-12-31 20:31:02.895832
,183.1,1767187865011853,1,PDR_NODE,"Node3,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:311.4ms,LatMin:114.8ms,LatMax:387.1ms",2025-12-31 20:31:02.895832
,183.1,1767187865011853,1,PDR_NODE,"Node4,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:2918.1ms,LatMin:2806.7ms,LatMax:2971.7ms",2025-12-31 20:31:02.897832
,183.1,1767187865011853,1,PDR_NODE,"Node2,Seq:4,Exp:4,Rx:4,Gaps:0,PDR:100.00%,LatCnt:4,LatAvg:116.6ms,LatMin:115.6ms,LatMax:117.6ms",2025-12-31 20:31:02.900833
871,183.4,1767187865331469,3,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:03.290409
,183.4,1767187865331631,3,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-101",2025-12-31 20:31:03.290409
872,183.4,1767187865331667,2,BIDIR_LINK,"NodeID:1,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:03.229542
,183.4,1767187865331811,2,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-105",2025-12-31 20:31:03.289411
873,183.5,1767187865341554,5,RSSI_LOW,"From:N1,RSSI:-122dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:31:03.230542
874,183.6,1767187865521401,6,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:03.536495
,183.6,1767187865521568,6,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-100",2025-12-31 20:31:03.536495
875,184.9,1767187866831475,3,BIDIR_LINK,"NodeID:4,RSSI:-91dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:04.855826
876,184.9,1767187866831688,2,BIDIR_LINK,"NodeID:4,RSSI:-109dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:04.855826
877,185.0,1767187866837321,6,BIDIR_LINK,"NodeID:4,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:04.855826
878,185.5,1767187867351657,2,BIDIR_LINK,"NodeID:5,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:05.239422
879,185.5,1767187867357283,6,BIDIR_LINK,"NodeID:5,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:05.239422
,185.5,1767187867362026,2,FORWARD_ENQUEUE,"Msg:1286,From:5,Hop:2,NextHop:TBD",2025-12-31 20:31:05.249419
880,186.1,1767187867977476,3,BIDIR_LINK,"NodeID:2,RSSI:-83dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:05.865517
881,186.1,1767187867983297,6,BIDIR_LINK,"NodeID:2,RSSI:-85dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:05.865517
882,186.1,1767187867985563,1,BIDIR_LINK,"NodeID:2,RSSI:-106dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:06.098035
,186.1,1767187867985725,1,PKT_RX,"From:5,MsgID:1286,Seq:6,PDR:100.0%",2025-12-31 20:31:06.098035
,186.1,1767187867986144,1,LATENCY,"Node5,MsgID:1286,Hop:2,Lat:734.7ms,RSSI:-106dBm,SNR:1dB",2025-12-31 20:31:06.098035
,186.1,1767187867986423,1,GW_RX_DATA,"Msg:1286,From:5,Hops:2,Route:[5>2>GW],Lat:734.7ms,RSSI:-106,TS:1767187867986324",2025-12-31 20:31:06.099035
883,186.1,1767187867987551,5,BIDIR_LINK,"NodeID:2,RSSI:-94dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:06.098035
884,186.1,1767187867987604,5,BIDIR_LINK,"NodeID:2,RSSI:-94dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:06.098035
,186.1,1767187867987768,5,CYCLE_SYNC,"Cycle=5,From=2,Hop=1,RSSI=-94",2025-12-31 20:31:06.098035
,186.1,1767187867989844,4,CYCLE_SYNC,"Cycle=5,From=2,Hop=1,RSSI=-110",2025-12-31 20:31:06.097035
885,186.7,1767187868620462,3,BIDIR_LINK,"NodeID:6,RSSI:-68dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:06.580147
886,186.7,1767187868621668,2,BIDIR_LINK,"NodeID:6,RSSI:-85dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:06.509924
887,186.7,1767187868629572,1,BIDIR_LINK,"NodeID:6,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:06.581148
888,186.7,1767187868631529,5,BIDIR_LINK,"NodeID:6,RSSI:-96dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:06.581148
889,186.8,1767187868633758,4,BIDIR_LINK,"NodeID:6,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:06.580147
890,187.6,1767187869439652,2,BIDIR_LINK,"NodeID:3,RSSI:-82dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:07.326779
891,187.6,1767187869445291,6,BIDIR_LINK,"NodeID:3,RSSI:-65dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:07.326779
892,187.7,1767187869631810,1,BIDIR_LINK,"NodeID:3,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:07.902948
893,187.8,1767187869633974,5,RSSI_LOW,"From:N3,RSSI:-118dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:31:07.903957
894,187.8,1767187869635854,4,BIDIR_LINK,"NodeID:3,RSSI:-90dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:07.902948
,188.1,1767187870013575,1,PDR_NETWORK,"TOTAL,Exp:25,Rx:25,Lost:0,PDR:100.00%",2025-12-31 20:31:07.916955
,188.1,1767187870013575,1,PDR_NODE,"Node5,Seq:6,Exp:6,Rx:6,Gaps:0,PDR:100.00%,LatCnt:6,LatAvg:839.6ms,LatMin:730.7ms,LatMax:1376.7ms",2025-12-31 20:31:07.917956
,188.1,1767187870013575,1,PDR_NODE,"Node6,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:110.3ms,LatMin:108.9ms,LatMax:112.0ms",2025-12-31 20:31:07.917956
,188.1,1767187870013575,1,PDR_NODE,"Node3,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:311.4ms,LatMin:114.8ms,LatMax:387.1ms",2025-12-31 20:31:07.917956
,188.1,1767187870013575,1,PDR_NODE,"Node4,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:2918.1ms,LatMin:2806.7ms,LatMax:2971.7ms",2025-12-31 20:31:07.917956
,188.1,1767187870013575,1,PDR_NODE,"Node2,Seq:4,Exp:4,Rx:4,Gaps:0,PDR:100.00%,LatCnt:4,LatAvg:116.6ms,LatMin:115.6ms,LatMax:117.6ms",2025-12-31 20:31:07.917956
895,188.3,1767187870228461,3,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:08.236499
,188.3,1767187870228625,3,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-101",2025-12-31 20:31:08.236499
896,188.3,1767187870229652,2,BIDIR_LINK,"NodeID:1,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:08.236499
,188.3,1767187870229818,2,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-104",2025-12-31 20:31:08.236499
897,188.4,1767187870239515,5,RSSI_LOW,"From:N1,RSSI:-122dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:31:08.236499
898,188.6,1767187870447833,6,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:08.332493
,188.6,1767187870448001,6,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-101",2025-12-31 20:31:08.333492
899,189.8,1767187871729465,3,BIDIR_LINK,"NodeID:4,RSSI:-92dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:09.788532
900,189.8,1767187871729669,2,BIDIR_LINK,"NodeID:4,RSSI:-109dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:09.619176
901,189.9,1767187871735293,6,BIDIR_LINK,"NodeID:4,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:09.619176
902,190.3,1767187872229655,2,BIDIR_LINK,"NodeID:5,RSSI:-97dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:10.117944
903,190.4,1767187872235276,6,BIDIR_LINK,"NodeID:5,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:10.285552
904,191.0,1767187872834460,3,BIDIR_LINK,"NodeID:2,RSSI:-83dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:10.862786
905,191.0,1767187872841279,6,BIDIR_LINK,"NodeID:2,RSSI:-84dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:10.862786
906,191.0,1767187872843555,1,BIDIR_LINK,"NodeID:2,RSSI:-106dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:10.862786
907,191.0,1767187872844534,5,BIDIR_LINK,"NodeID:2,RSSI:-94dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:10.862786
,191.0,1767187872844694,5,CYCLE_SYNC,"Cycle=0,From=2,Hop=1,RSSI=-94",2025-12-31 20:31:10.862786
908,191.0,1767187872846765,4,BIDIR_LINK,"NodeID:2,RSSI:-109dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:10.862786
,191.0,1767187872846911,4,CYCLE_SYNC,"Cycle=0,From=2,Hop=1,RSSI=-109",2025-12-31 20:31:10.862786
909,191.7,1767187873557448,3,BIDIR_LINK,"NodeID:6,RSSI:-68dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:11.445942
910,191.7,1767187873557664,2,BIDIR_LINK,"NodeID:6,RSSI:-84dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:11.445942
911,191.7,1767187873565549,1,BIDIR_LINK,"NodeID:6,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:11.699730
,191.7,1767187873565707,1,PKT_RX,"From:6,MsgID:1542,Seq:6,PDR:100.0%",2025-12-31 20:31:11.700731
,191.7,1767187873566172,1,LATENCY,"Node6,MsgID:1542,Hop:1,Lat:113.0ms,RSSI:-102dBm,SNR:8dB",2025-12-31 20:31:11.700731
,191.7,1767187873566414,1,GW_RX_DATA,"Msg:1542,From:6,Hops:1,Route:[6>GW],Lat:113.0ms,RSSI:-102,TS:1767187873566318",2025-12-31 20:31:11.700731
912,191.7,1767187873567527,5,BIDIR_LINK,"NodeID:6,RSSI:-95dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:11.445942
913,192.5,1767187874337662,2,BIDIR_LINK,"NodeID:3,RSSI:-81dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:12.510748
914,192.5,1767187874343316,6,BIDIR_LINK,"NodeID:3,RSSI:-65dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:12.510748
915,192.7,1767187874568849,1,BIDIR_LINK,"NodeID:3,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:12.510748
916,192.7,1767187874579710,5,RSSI_LOW,"From:N3,RSSI:-118dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:31:12.510748
917,192.7,1767187874581894,4,BIDIR_LINK,"NodeID:3,RSSI:-90dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:12.510748
,193.1,1767187875014853,1,PDR_NETWORK,"TOTAL,Exp:26,Rx:26,Lost:0,PDR:100.00%",2025-12-31 20:31:13.083358
,193.1,1767187875014853,1,PDR_NODE,"Node5,Seq:6,Exp:6,Rx:6,Gaps:0,PDR:100.00%,LatCnt:6,LatAvg:839.6ms,LatMin:730.7ms,LatMax:1376.7ms",2025-12-31 20:31:13.084358
,193.1,1767187875014853,1,PDR_NODE,"Node6,Seq:6,Exp:6,Rx:6,Gaps:0,PDR:100.00%,LatCnt:6,LatAvg:110.8ms,LatMin:108.9ms,LatMax:113.0ms",2025-12-31 20:31:13.084358
,193.1,1767187875014853,1,PDR_NODE,"Node3,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:311.4ms,LatMin:114.8ms,LatMax:387.1ms",2025-12-31 20:31:13.084358
,193.1,1767187875014853,1,PDR_NODE,"Node4,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:2918.1ms,LatMin:2806.7ms,LatMax:2971.7ms",2025-12-31 20:31:13.084358
,193.1,1767187875014853,1,PDR_NODE,"Node2,Seq:4,Exp:4,Rx:4,Gaps:0,PDR:100.00%,LatCnt:4,LatAvg:116.6ms,LatMin:115.6ms,LatMax:117.6ms",2025-12-31 20:31:13.084358
918,193.3,1767187875165463,3,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:13.084358
,193.3,1767187875165614,3,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-101",2025-12-31 20:31:13.085357
919,193.3,1767187875166652,2,BIDIR_LINK,"NodeID:1,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:13.084358
,193.3,1767187875166801,2,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-104",2025-12-31 20:31:13.084358
920,193.3,1767187875175533,5,RSSI_LOW,"From:N1,RSSI:-123dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:31:13.084358
921,193.5,1767187875345471,6,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:13.244650
,193.5,1767187875345641,6,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-100",2025-12-31 20:31:13.245265
922,194.8,1767187876675458,3,BIDIR_LINK,"NodeID:4,RSSI:-91dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:14.564034
923,194.8,1767187876675689,2,BIDIR_LINK,"NodeID:4,RSSI:-109dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:14.564034
924,194.8,1767187876681295,6,BIDIR_LINK,"NodeID:4,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:14.565036
925,195.3,1767187877175657,2,BIDIR_LINK,"NodeID:5,RSSI:-97dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:15.073399
926,195.3,1767187877181281,6,BIDIR_LINK,"NodeID:5,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:15.304002
927,195.9,1767187877791463,3,BIDIR_LINK,"NodeID:2,RSSI:-83dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:15.684169
928,195.9,1767187877797281,6,BIDIR_LINK,"NodeID:2,RSSI:-85dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:15.682170
929,195.9,1767187877799554,1,BIDIR_LINK,"NodeID:2,RSSI:-106dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:15.688170
,195.9,1767187877799721,1,PKT_RX,"From:2,MsgID:517,Seq:5,PDR:100.0%",2025-12-31 20:31:15.688170
,195.9,1767187877800206,1,LATENCY,"Node2,MsgID:517,Hop:1,Lat:118.6ms,RSSI:-106dBm,SNR:1dB",2025-12-31 20:31:15.688170
,195.9,1767187877800423,1,GW_RX_DATA,"Msg:517,From:2,Hops:1,Route:[2>GW],Lat:118.6ms,RSSI:-106,TS:1767187877800355",2025-12-31 20:31:15.688170
930,195.9,1767187877801534,5,BIDIR_LINK,"NodeID:2,RSSI:-94dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:15.682170
,195.9,1767187877801681,5,CYCLE_SYNC,"Cycle=1,From=2,Hop=1,RSSI=-94",2025-12-31 20:31:15.684169
,195.9,1767187877803842,4,CYCLE_SYNC,"Cycle=1,From=2,Hop=1,RSSI=-110",2025-12-31 20:31:15.681169
931,196.6,1767187878444464,3,BIDIR_LINK,"NodeID:6,RSSI:-68dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:16.536763
932,196.6,1767187878445684,2,BIDIR_LINK,"NodeID:6,RSSI:-85dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:16.536763
933,196.6,1767187878453566,1,BIDIR_LINK,"NodeID:6,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:16.535762
934,196.6,1767187878455521,5,BIDIR_LINK,"NodeID:6,RSSI:-95dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:16.536763
935,196.6,1767187878457759,4,BIDIR_LINK,"NodeID:6,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:16.536763
936,197.4,1767187879283652,2,BIDIR_LINK,"NodeID:3,RSSI:-81dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:17.448990
937,197.4,1767187879289293,6,BIDIR_LINK,"NodeID:3,RSSI:-65dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:17.448990
938,197.6,1767187879455808,1,BIDIR_LINK,"NodeID:3,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:17.448990
939,197.6,1767187879457772,5,RSSI_LOW,"From:N3,RSSI:-116dBm,Threshold:-115dBm,Status:REJECTED",2025-12-31 20:31:17.450093
940,197.6,1767187879459894,4,BIDIR_LINK,"NodeID:3,RSSI:-90dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:17.448990
,198.1,1767187880015853,1,PDR_NETWORK,"TOTAL,Exp:27,Rx:27,Lost:0,PDR:100.00%",2025-12-31 20:31:17.943369
,198.1,1767187880015853,1,PDR_NODE,"Node5,Seq:6,Exp:6,Rx:6,Gaps:0,PDR:100.00%,LatCnt:6,LatAvg:839.6ms,LatMin:730.7ms,LatMax:1376.7ms",2025-12-31 20:31:17.943369
,198.1,1767187880015853,1,PDR_NODE,"Node6,Seq:6,Exp:6,Rx:6,Gaps:0,PDR:100.00%,LatCnt:6,LatAvg:110.8ms,LatMin:108.9ms,LatMax:113.0ms",2025-12-31 20:31:17.943369
,198.1,1767187880015853,1,PDR_NODE,"Node3,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:311.4ms,LatMin:114.8ms,LatMax:387.1ms",2025-12-31 20:31:17.943369
,198.1,1767187880015853,1,PDR_NODE,"Node4,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:2918.1ms,LatMin:2806.7ms,LatMax:2971.7ms",2025-12-31 20:31:17.943369
,198.1,1767187880015853,1,PDR_NODE,"Node2,Seq:5,Exp:5,Rx:5,Gaps:0,PDR:100.00%,LatCnt:5,LatAvg:117.0ms,LatMin:115.6ms,LatMax:118.6ms",2025-12-31 20:31:17.943369
941,198.2,1767187880052463,3,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-31 20:31:17.944369
,198.2,1767187880052614,3,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-101",2025-12-31 20:31:17.944369
