Operation,Relative_Time_S,Timestamp_US,Node_ID,Type,Details,Received_Time
469,76.7,1767178375214584,3,BIDIR_LINK,"NodeID:2,RSSI:-42dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:53.302746
470,76.7,1767178375217013,4,BIDIR_LINK,"NodeID:2,RSSI:-70dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:53.303746
471,76.7,1767178375219017,1,BIDIR_LINK,"NodeID:2,RSSI:-46dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:53.302746
472,76.8,1767178375238625,6,BIDIR_LINK,"NodeID:2,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:53.303746
473,77.2,1767178375700942,5,BIDIR_LINK,"NodeID:3,RSSI:-54dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.089020
474,77.2,1767178375706003,4,BIDIR_LINK,"NodeID:3,RSSI:-68dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.089020
475,77.2,1767178375709005,1,BIDIR_LINK,"NodeID:3,RSSI:-55dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.089020
476,77.2,1767178375724263,2,BIDIR_LINK,"NodeID:3,RSSI:-40dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.089020
477,77.2,1767178375728619,6,BIDIR_LINK,"NodeID:3,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.089020
478,77.7,1767178376184942,5,BIDIR_LINK,"NodeID:4,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.417112
479,77.7,1767178376188582,3,BIDIR_LINK,"NodeID:4,RSSI:-71dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.418112
480,77.7,1767178376193004,1,BIDIR_LINK,"NodeID:4,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.418112
481,77.7,1767178376209251,2,BIDIR_LINK,"NodeID:4,RSSI:-70dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.418112
482,77.7,1767178376212618,6,BIDIR_LINK,"NodeID:4,RSSI:-54dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.418112
483,78.2,1767178376694580,3,BIDIR_LINK,"NodeID:5,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.781232
484,78.2,1767178376696021,4,BIDIR_LINK,"NodeID:5,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.780231
485,78.2,1767178376697999,1,BIDIR_LINK,"NodeID:5,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.781232
486,78.2,1767178376714252,2,BIDIR_LINK,"NodeID:5,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.780231
487,78.2,1767178376718616,6,BIDIR_LINK,"NodeID:5,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:54.781232
488,78.7,1767178377174954,5,BIDIR_LINK,"NodeID:6,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:55.265718
489,78.7,1767178377178566,3,BIDIR_LINK,"NodeID:6,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:55.265718
490,78.7,1767178377179999,4,BIDIR_LINK,"NodeID:6,RSSI:-55dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:55.265718
491,78.7,1767178377183003,1,BIDIR_LINK,"NodeID:6,RSSI:-58dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:55.265718
492,78.7,1767178377198254,2,BIDIR_LINK,"NodeID:6,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:55.265718
,79.0,1767178377494303,1,PDR_NETWORK,"TOTAL,Exp:11,Rx:11,Lost:0,PDR:100.00%",2025-12-31 17:52:55.575312
,79.0,1767178377494303,1,PDR_NODE,"Node6,Seq:3,Exp:3,Rx:3,Gaps:0,PDR:100.00%,LatCnt:3,LatAvg:90.5ms,LatMin:90.1ms,LatMax:91.1ms",2025-12-31 17:52:55.901432
,79.0,1767178377494303,1,PDR_NODE,"Node2,Seq:2,Exp:2,Rx:2,Gaps:0,PDR:100.00%,LatCnt:2,LatAvg:93.9ms,LatMin:93.4ms,LatMax:94.5ms",2025-12-31 17:52:55.901432
,79.0,1767178377494303,1,PDR_NODE,"Node3,Seq:2,Exp:2,Rx:2,Gaps:0,PDR:100.00%,LatCnt:2,LatAvg:114.6ms,LatMin:114.1ms,LatMax:115.1ms",2025-12-31 17:52:55.901432
,79.0,1767178377494303,1,PDR_NODE,"Node4,Seq:2,Exp:2,Rx:2,Gaps:0,PDR:100.00%,LatCnt:2,LatAvg:112.7ms,LatMin:112.7ms,LatMax:112.7ms",2025-12-31 17:52:55.901432
,79.0,1767178377494303,1,PDR_NODE,"Node5,Seq:2,Exp:2,Rx:2,Gaps:0,PDR:100.00%,LatCnt:2,LatAvg:118.2ms,LatMin:117.7ms,LatMax:118.7ms",2025-12-31 17:52:55.901432
493,80.7,1767178379229958,5,BIDIR_LINK,"NodeID:1,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:57.319868
,80.7,1767178379230121,5,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-48",2025-12-31 17:52:57.319868
494,80.8,1767178379233585,3,BIDIR_LINK,"NodeID:1,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:57.463249
,80.8,1767178379233748,3,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-56",2025-12-31 17:52:57.463249
495,80.8,1767178379235015,4,BIDIR_LINK,"NodeID:1,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:57.318864
,80.8,1767178379235174,4,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-49",2025-12-31 17:52:57.319868
496,80.8,1767178379253294,2,BIDIR_LINK,"NodeID:1,RSSI:-44dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:57.318864
,80.8,1767178379253454,2,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-44",2025-12-31 17:52:57.319868
497,80.8,1767178379257637,6,BIDIR_LINK,"NodeID:1,RSSI:-59dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:57.318864
,80.8,1767178379257812,6,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-59",2025-12-31 17:52:57.463249
498,81.2,1767178379724964,5,BIDIR_LINK,"NodeID:2,RSSI:-44dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:57.812052
499,81.2,1767178379727588,3,BIDIR_LINK,"NodeID:2,RSSI:-42dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:57.956545
500,81.3,1767178379732020,1,BIDIR_LINK,"NodeID:2,RSSI:-46dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:57.956545
,81.3,1767178379732176,1,PKT_RX,"From:2,MsgID:515,Seq:3,PDR:100.0%",2025-12-31 17:52:57.956545
,81.3,1767178379732664,1,LATENCY,"Node2,MsgID:515,Hop:1,Lat:94.5ms,RSSI:-46dBm,SNR:12dB",2025-12-31 17:52:57.956545
,81.3,1767178379732864,1,GW_RX_DATA,"Msg:515,From:2,Hops:1,Route:[2>GW],Lat:94.5ms,RSSI:-46,TS:1767178379732798",2025-12-31 17:52:57.956545
501,81.3,1767178379751629,6,BIDIR_LINK,"NodeID:2,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:57.812052
502,81.7,1767178380203958,5,BIDIR_LINK,"NodeID:3,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:58.370646
503,81.7,1767178380209015,4,BIDIR_LINK,"NodeID:3,RSSI:-72dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:58.370646
504,81.7,1767178380212047,1,BIDIR_LINK,"NodeID:3,RSSI:-59dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:58.370646
505,81.7,1767178380227283,2,BIDIR_LINK,"NodeID:3,RSSI:-42dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:58.369648
506,81.8,1767178380231630,6,BIDIR_LINK,"NodeID:3,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:58.370646
507,82.2,1767178380687942,5,BIDIR_LINK,"NodeID:4,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:58.789731
508,82.2,1767178380691586,3,BIDIR_LINK,"NodeID:4,RSSI:-77dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:58.789731
509,82.2,1767178380696009,1,BIDIR_LINK,"NodeID:4,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:58.978213
510,82.2,1767178380712251,2,BIDIR_LINK,"NodeID:4,RSSI:-65dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:58.979213
511,82.2,1767178380715618,6,BIDIR_LINK,"NodeID:4,RSSI:-54dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:58.789731
512,82.7,1767178381196576,3,BIDIR_LINK,"NodeID:5,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:59.281963
513,82.7,1767178381199035,4,BIDIR_LINK,"NodeID:5,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:59.282964
514,82.7,1767178381201023,1,BIDIR_LINK,"NodeID:5,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:59.285962
515,82.7,1767178381217268,2,BIDIR_LINK,"NodeID:5,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:59.281963
516,82.7,1767178381220631,6,BIDIR_LINK,"NodeID:5,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:59.281963
517,83.2,1767178381677960,5,BIDIR_LINK,"NodeID:6,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:59.793193
518,83.2,1767178381681566,3,BIDIR_LINK,"NodeID:6,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:59.793193
519,83.2,1767178381682999,4,BIDIR_LINK,"NodeID:6,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:59.768649
520,83.2,1767178381685983,1,BIDIR_LINK,"NodeID:6,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:59.793193
521,83.2,1767178381701251,2,BIDIR_LINK,"NodeID:6,RSSI:-54dBm,Status:BIDIRECTIONAL",2025-12-31 17:52:59.767648
,84.0,1767178382495301,1,PDR_NETWORK,"TOTAL,Exp:12,Rx:12,Lost:0,PDR:100.00%",2025-12-31 17:53:00.617137
,84.0,1767178382495301,1,PDR_NODE,"Node6,Seq:3,Exp:3,Rx:3,Gaps:0,PDR:100.00%,LatCnt:3,LatAvg:90.5ms,LatMin:90.1ms,LatMax:91.1ms",2025-12-31 17:53:00.617137
,84.0,1767178382495301,1,PDR_NODE,"Node2,Seq:3,Exp:3,Rx:3,Gaps:0,PDR:100.00%,LatCnt:3,LatAvg:94.1ms,LatMin:93.4ms,LatMax:94.5ms",2025-12-31 17:53:00.617137
,84.0,1767178382495301,1,PDR_NODE,"Node3,Seq:2,Exp:2,Rx:2,Gaps:0,PDR:100.00%,LatCnt:2,LatAvg:114.6ms,LatMin:114.1ms,LatMax:115.1ms",2025-12-31 17:53:00.617137
,84.0,1767178382495301,1,PDR_NODE,"Node4,Seq:2,Exp:2,Rx:2,Gaps:0,PDR:100.00%,LatCnt:2,LatAvg:112.7ms,LatMin:112.7ms,LatMax:112.7ms",2025-12-31 17:53:00.617137
,84.0,1767178382495301,1,PDR_NODE,"Node5,Seq:2,Exp:2,Rx:2,Gaps:0,PDR:100.00%,LatCnt:2,LatAvg:118.2ms,LatMin:117.7ms,LatMax:118.7ms",2025-12-31 17:53:00.617137
522,85.3,1767178383732958,5,BIDIR_LINK,"NodeID:1,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:01.819647
,85.3,1767178383733126,5,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-47",2025-12-31 17:53:01.929644
523,85.3,1767178383736614,3,BIDIR_LINK,"NodeID:1,RSSI:-61dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:01.928645
,85.3,1767178383736793,3,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-61",2025-12-31 17:53:01.928645
524,85.3,1767178383738015,4,BIDIR_LINK,"NodeID:1,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:01.819647
,85.3,1767178383738175,4,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-48",2025-12-31 17:53:01.927644
525,85.3,1767178383756272,2,BIDIR_LINK,"NodeID:1,RSSI:-44dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:01.818647
,85.3,1767178383756425,2,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-44",2025-12-31 17:53:01.927644
526,85.3,1767178383760651,6,BIDIR_LINK,"NodeID:1,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:01.819647
,85.3,1767178383760815,6,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-53",2025-12-31 17:53:01.927644
527,85.7,1767178384216958,5,BIDIR_LINK,"NodeID:2,RSSI:-45dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:02.302495
528,85.7,1767178384220578,3,BIDIR_LINK,"NodeID:2,RSSI:-43dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:02.303495
529,85.7,1767178384223013,4,BIDIR_LINK,"NodeID:2,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:02.303495
530,85.7,1767178384225010,1,BIDIR_LINK,"NodeID:2,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:02.306495
531,85.8,1767178384244631,6,BIDIR_LINK,"NodeID:2,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:02.303495
532,86.2,1767178384726943,5,BIDIR_LINK,"NodeID:3,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:02.831681
533,86.3,1767178384735001,1,BIDIR_LINK,"NodeID:3,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:02.831681
,86.3,1767178384735150,1,PKT_RX,"From:3,MsgID:771,Seq:3,PDR:100.0%",2025-12-31 17:53:02.831681
,86.3,1767178384735627,1,LATENCY,"Node3,MsgID:771,Hop:1,Lat:115.1ms,RSSI:-66dBm,SNR:12dB",2025-12-31 17:53:02.831681
,86.3,1767178384735873,1,GW_RX_DATA,"Msg:771,From:3,Hops:1,Route:[3>GW],Lat:115.1ms,RSSI:-66,TS:1767178384735776",2025-12-31 17:53:02.831681
534,86.3,1767178384751263,2,BIDIR_LINK,"NodeID:3,RSSI:-41dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:02.831125
535,86.3,1767178384754621,6,BIDIR_LINK,"NodeID:3,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:02.831125
536,86.7,1767178385200959,5,BIDIR_LINK,"NodeID:4,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:03.320581
537,86.7,1767178385204593,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:03.320581
538,86.7,1767178385209000,1,BIDIR_LINK,"NodeID:4,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:03.320581
539,86.7,1767178385225261,2,BIDIR_LINK,"NodeID:4,RSSI:-61dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:03.320581
540,86.7,1767178385228628,6,BIDIR_LINK,"NodeID:4,RSSI:-55dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:03.320581
541,87.2,1767178385700566,3,BIDIR_LINK,"NodeID:5,RSSI:-59dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:03.793167
542,87.2,1767178385702011,4,BIDIR_LINK,"NodeID:5,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:03.791165
543,87.2,1767178385704969,1,BIDIR_LINK,"NodeID:5,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:03.792166
544,87.2,1767178385720251,2,BIDIR_LINK,"NodeID:5,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:03.791165
545,87.2,1767178385724616,6,BIDIR_LINK,"NodeID:5,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:03.793167
546,87.7,1767178386180954,5,BIDIR_LINK,"NodeID:6,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:04.390732
547,87.7,1767178386184566,3,BIDIR_LINK,"NodeID:6,RSSI:-58dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:04.389731
548,87.7,1767178386185999,4,BIDIR_LINK,"NodeID:6,RSSI:-56dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:04.281703
549,87.7,1767178386189002,1,BIDIR_LINK,"NodeID:6,RSSI:-60dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:04.390732
550,87.7,1767178386204250,2,BIDIR_LINK,"NodeID:6,RSSI:-60dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:04.266703
,89.0,1767178387496304,1,PDR_NETWORK,"TOTAL,Exp:13,Rx:13,Lost:0,PDR:100.00%",2025-12-31 17:53:05.654004
,89.0,1767178387496304,1,PDR_NODE,"Node6,Seq:3,Exp:3,Rx:3,Gaps:0,PDR:100.00%,LatCnt:3,LatAvg:90.5ms,LatMin:90.1ms,LatMax:91.1ms",2025-12-31 17:53:05.654004
,89.0,1767178387496304,1,PDR_NODE,"Node2,Seq:3,Exp:3,Rx:3,Gaps:0,PDR:100.00%,LatCnt:3,LatAvg:94.1ms,LatMin:93.4ms,LatMax:94.5ms",2025-12-31 17:53:05.654004
,89.0,1767178387496304,1,PDR_NODE,"Node3,Seq:3,Exp:3,Rx:3,Gaps:0,PDR:100.00%,LatCnt:3,LatAvg:114.8ms,LatMin:114.1ms,LatMax:115.1ms",2025-12-31 17:53:05.654004
,89.0,1767178387496304,1,PDR_NODE,"Node4,Seq:2,Exp:2,Rx:2,Gaps:0,PDR:100.00%,LatCnt:2,LatAvg:112.7ms,LatMin:112.7ms,LatMax:112.7ms",2025-12-31 17:53:05.654004
,89.0,1767178387496304,1,PDR_NODE,"Node5,Seq:2,Exp:2,Rx:2,Gaps:0,PDR:100.00%,LatCnt:2,LatAvg:118.2ms,LatMin:117.7ms,LatMax:118.7ms",2025-12-31 17:53:05.654004
551,89.8,1767178388235969,5,BIDIR_LINK,"NodeID:1,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:06.369037
,89.8,1767178388236139,5,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-48",2025-12-31 17:53:06.370037
552,89.8,1767178388239605,3,BIDIR_LINK,"NodeID:1,RSSI:-67dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:06.370037
,89.8,1767178388239778,3,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-67",2025-12-31 17:53:06.370037
553,89.8,1767178388241049,4,BIDIR_LINK,"NodeID:1,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:06.369037
,89.8,1767178388241231,4,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-48",2025-12-31 17:53:06.370037
554,89.8,1767178388259264,2,BIDIR_LINK,"NodeID:1,RSSI:-45dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:06.369037
,89.8,1767178388259418,2,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-45",2025-12-31 17:53:06.370037
555,89.8,1767178388263626,6,BIDIR_LINK,"NodeID:1,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:06.370037
,89.8,1767178388263795,6,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-57",2025-12-31 17:53:06.370037
556,90.2,1767178388719960,5,BIDIR_LINK,"NodeID:2,RSSI:-44dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:06.945136
557,90.2,1767178388723591,3,BIDIR_LINK,"NodeID:2,RSSI:-45dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:06.945136
558,90.2,1767178388726040,4,BIDIR_LINK,"NodeID:2,RSSI:-67dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:06.945136
559,90.2,1767178388728010,1,BIDIR_LINK,"NodeID:2,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:06.945136
560,90.3,1767178388747648,6,BIDIR_LINK,"NodeID:2,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:06.945136
561,90.7,1767178389219942,5,BIDIR_LINK,"NodeID:3,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:07.306778
562,90.7,1767178389225001,4,BIDIR_LINK,"NodeID:3,RSSI:-62dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:07.306778
563,90.7,1767178389227986,1,BIDIR_LINK,"NodeID:3,RSSI:-62dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:07.520693
564,90.8,1767178389243263,2,BIDIR_LINK,"NodeID:3,RSSI:-43dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:07.305770
565,90.8,1767178389247614,6,BIDIR_LINK,"NodeID:3,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:07.306778
566,91.2,1767178389724943,5,BIDIR_LINK,"NodeID:4,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.015270
567,91.2,1767178389728584,3,BIDIR_LINK,"NodeID:4,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.015270
568,91.3,1767178389733005,1,BIDIR_LINK,"NodeID:4,RSSI:-49dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.015270
,91.3,1767178389733154,1,PKT_RX,"From:4,MsgID:1027,Seq:3,PDR:100.0%",2025-12-31 17:53:08.016270
,91.3,1767178389733633,1,LATENCY,"Node4,MsgID:1027,Hop:1,Lat:113.7ms,RSSI:-49dBm,SNR:12dB",2025-12-31 17:53:08.016270
,91.3,1767178389733848,1,GW_RX_DATA,"Msg:1027,From:4,Hops:1,Route:[4>GW],Lat:113.7ms,RSSI:-49,TS:1767178389733780",2025-12-31 17:53:08.016270
569,91.3,1767178389748251,2,BIDIR_LINK,"NodeID:4,RSSI:-69dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.014270
570,91.7,1767178390203582,3,BIDIR_LINK,"NodeID:5,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.524167
571,91.7,1767178390205021,4,BIDIR_LINK,"NodeID:5,RSSI:-51dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.525167
572,91.7,1767178390208002,1,BIDIR_LINK,"NodeID:5,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.524167
573,91.7,1767178390223263,2,BIDIR_LINK,"NodeID:5,RSSI:-47dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.525167
574,91.7,1767178390227626,6,BIDIR_LINK,"NodeID:5,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.525167
575,92.2,1767178390683960,5,BIDIR_LINK,"NodeID:6,RSSI:-50dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.937411
576,92.2,1767178390687566,3,BIDIR_LINK,"NodeID:6,RSSI:-52dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.938416
577,92.2,1767178390688999,4,BIDIR_LINK,"NodeID:6,RSSI:-57dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.937411
578,92.2,1767178390692005,1,BIDIR_LINK,"NodeID:6,RSSI:-59dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.938416
579,92.2,1767178390707251,2,BIDIR_LINK,"NodeID:6,RSSI:-55dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:08.937411
,94.0,1767178392497303,1,PDR_NETWORK,"TOTAL,Exp:14,Rx:14,Lost:0,PDR:100.00%",2025-12-31 17:53:10.579676
,94.0,1767178392497303,1,PDR_NODE,"Node6,Seq:3,Exp:3,Rx:3,Gaps:0,PDR:100.00%,LatCnt:3,LatAvg:90.5ms,LatMin:90.1ms,LatMax:91.1ms",2025-12-31 17:53:10.579676
,94.0,1767178392497303,1,PDR_NODE,"Node2,Seq:3,Exp:3,Rx:3,Gaps:0,PDR:100.00%,LatCnt:3,LatAvg:94.1ms,LatMin:93.4ms,LatMax:94.5ms",2025-12-31 17:53:10.583676
,94.0,1767178392497303,1,PDR_NODE,"Node3,Seq:3,Exp:3,Rx:3,Gaps:0,PDR:100.00%,LatCnt:3,LatAvg:114.8ms,LatMin:114.1ms,LatMax:115.1ms",2025-12-31 17:53:10.583676
,94.0,1767178392497303,1,PDR_NODE,"Node4,Seq:3,Exp:3,Rx:3,Gaps:0,PDR:100.00%,LatCnt:3,LatAvg:113.0ms,LatMin:112.7ms,LatMax:113.7ms",2025-12-31 17:53:10.583676
,94.0,1767178392497303,1,PDR_NODE,"Node5,Seq:2,Exp:2,Rx:2,Gaps:0,PDR:100.00%,LatCnt:2,LatAvg:118.2ms,LatMin:117.7ms,LatMax:118.7ms",2025-12-31 17:53:10.584676
580,94.3,1767178392739001,5,BIDIR_LINK,"NodeID:1,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:10.996066
,94.3,1767178392739184,5,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-48",2025-12-31 17:53:10.996066
581,94.3,1767178392741585,3,BIDIR_LINK,"NodeID:1,RSSI:-66dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:10.996066
,94.3,1767178392741755,3,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-66",2025-12-31 17:53:10.996066
582,94.3,1767178392744019,4,BIDIR_LINK,"NodeID:1,RSSI:-48dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:10.995048
,94.3,1767178392744191,4,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-48",2025-12-31 17:53:10.996066
583,94.3,1767178392762264,2,BIDIR_LINK,"NodeID:1,RSSI:-45dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:10.996066
,94.3,1767178392762418,2,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-45",2025-12-31 17:53:10.996066
584,94.3,1767178392765650,6,BIDIR_LINK,"NodeID:1,RSSI:-58dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:10.996066
,94.3,1767178392765812,6,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-58",2025-12-31 17:53:10.996066
585,94.7,1767178393222952,5,BIDIR_LINK,"NodeID:2,RSSI:-44dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:11.312652
586,94.7,1767178393226584,3,BIDIR_LINK,"NodeID:2,RSSI:-43dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:11.312652
587,94.7,1767178393229011,4,BIDIR_LINK,"NodeID:2,RSSI:-70dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:11.312652
588,94.7,1767178393231009,1,BIDIR_LINK,"NodeID:2,RSSI:-46dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:11.312652
589,94.8,1767178393250630,6,BIDIR_LINK,"NodeID:2,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:11.403489
590,95.2,1767178393722942,5,BIDIR_LINK,"NodeID:3,RSSI:-53dBm,Status:BIDIRECTIONAL",2025-12-31 17:53:12.062382
